26,104,7.951048,1907.3834,1509.5767,397.80685
26,114,2.0415006,102.04408,78.49098,23.5531
26,59,2.3612025,1183.2646,799.7985,383.46606
26,107,1.2018474,720.1033,469.0524,251.0509
26,20,4.3000984,286.67657,286.67657,0
27,826,1.7857808,35.21161,19.530577,15.68103
28,2,4.957887,2986.7664,2843.2747,143.49174
29,151,1.5884016,779.60626,779.60626,0
29,115,2.9698653,2546.0847,2191.2026,354.88214
29,79,6.417121,417.79477,286.55154,131.24323
29,89,1.1079684,365.76013,345.42584,20.334309
29,33,6.7263813,899.3043,899.3043,0
29,6,1.9980752,84.33998,84.33998,0
29,59,3.698861,1099.385,1099.385,0
29,21,1.2151752,129.47484,129.47484,0
29,110,5.0311604,324.68814,317.9124,6.7757344
29,146,2.4893556,516.1933,418.66006,97.53322
29,971,1.7675978,795.60345,629.6933,165.91017
29,173,3.6175826,1122.1893,1122.1893,0
29,24,4.0513744,922.64624,668.7501,253.89612
30,38,1.6502738,728.6307,728.6307,0
30,23,7.9905005,1409.8547,1409.8547,0
30,50,1.4537281,628.0193,628.0193,0
30,51,6.778275,1819.9421,988.88354,831.0586
30,842,1.1955479,66.63352,66.63352,0
31,629,1.0210615,47.68976,35.98252,11.707237
32,84,1.1123573,220.55316,207.8601,12.693048
32,185,6.984476,664.10315,450.8043,213.29889
32,114,3.562132,3446.0896,1854.2119,1591.8776
32,48,3.8534017,1222.1849,845.7497,376.43527
32,56,1.5201904,874.57916,739.6697,134.9095
32,228,1.5884562,171.5461,171.5461,0
32,132,2.109553,69.40756,59.484356,9.92321
32,733,1.2789602,501.40533,501.40533,0
32,141,4.044462,149.85286,114.39809,35.45478
33,87,8.4729395,6453.6265,4144.0503,2309.5762
33,42,6.7273765,4602.189,3415.2715,1186.9175
33,424,6.8714056,2069.8406,1643.9086,425.93207
33,645,3.6348531,309.14932,309.14932,0
33,94,3.55321,712.67957,639.56525,73.11431
33,710,5.1496468,1382.3085,1009.56036,372.7481
33,47,1.5512193,580.32465,544.2439,36.080772
33,60,3.5212557,75.721245,75.721245,0
33,37,1.739265,597.84344,597.84344,0
33,120,3.087658,108.08901,58.128616,49.960392
33,677,1.5987887,542.30566,303.5847,238.72095
34,40,9.1327095,782.7888,782.7888,0
34,363,1.4234734,652.39166,652.39166,0
34,658,4.3340707,2480.3604,1643.4908,836.8695
34,28,4.9264207,2132.084,1825.6606,306.4234
35,971,3.3509672,1508.2849,1011.5648,496.72012
35,114,1.2529483,266.94974,230.80312,36.1466
35,112,2.2574782,167.47493,132.6544,34.82052
35,606,1.5104402,49.189663,42.928562,6.261098
35,92,1.9541444,426.614,301.68106,124.93297
35,142,3.9184172,942.7899,789.91614,152.8738
35,987,1.0626034,331.87332,305.12433,26.748991
35,942,1.2381377,212.36609,180.2366,32.129486
35,788,2.7835844,1526.506,1526.506,0
35,87,1.0704867,100.638275,58.424915,42.21336
35,222,6.951955,2585.7312,2480.3264,105.40478
36,80,5.4513593,599.7203,599.7203,0
36,127,3.1310341,226.62784,226.62784,0
36,86,3.8981614,1816.008,1816.008,0
36,31,1.8691645,42.011616,36.943222,5.068392
36,15,3.4124372,1359.7916,1359.7916,0
36,856,5.381044,483.01334,423.2256,59.78773
36,78,2.325026,88.35049,88.35049,0
36,532,5.028492,2148.599,1566.2415,582.3578
36,45,1.4965789,73.823685,73.823685,0
37,69,7.745934,1466.5345,1138.3323,328.20227
37,134,6.7968283,2593.6304,2593.6304,0
37,133,5.52874,1534.5798,1530.7179,3.861958
37,74,2.923598,924.82587,924.82587,0
37,87,2.2905395,215.33752,215.33752,0
37,142,2.2179954,533.66034,517.30426,16.356045
37,45,6.7795515,662.8259,570.1989,92.62702
38,120,1.3364891,147.55827,113.72891,33.829372
38,122,2.0763898,387.40863,352.0196,35.38906
38,453,2.5840745,2457.0386,2457.0386,0
38,99,1.5846958,697.28906,657.88965,39.399433
38,30,3.8290164,766.527,766.527,0
38,479,1.8353044,480.9466,445.87445,35.07214
38,65,1.7036451,991.11475,864.05554,127.05917
38,744,2.2362142,895.53546,895.53546,0
38,106,4.401519,3680.0693,3680.0693,0
38,184,2.0398755,698.7633,698.7633,0
38,621,2.1288161,884.16644,760.1279,124.03852
38,155,1.3614569,183.7951,183.7951,0
39,21,3.1209803,116.17553,116.17553,0
39,637,1.9911515,220.80371,210.05925,10.744467
39,26,1.2380514,352.3495,251.59755,100.75194
39,71,1.4684473,405.03925,405.03925,0
39,81,1.5565598,180.62027,178.52992,2.0903473
39,191,3.129949,279.07263,203.2611,75.811516
39,127,6.6673403,2254.7427,1821.2946,433.44818
39,92,5.79013,927.2885,734.47046,192.81801
39,120,3.4964423,593.5385,577.32666,16.211897
39,97,4.8127227,601.90814,545.8958,56.012333
40,55,1.1810764,605.50183,421.46304,184.03877
40,632,4.4139347,146.41217,146.41217,0
40,210,4.048246,1491.8285,1491.8285,0
40,111,3.483177,307.1886,261.44324,45.745354
40,24,2.9493146,1194.9534,1191.0997,3.8536186
40,775,1.0405409,1191.5713,1001.8908,189.68051
40,989,4.164115,627.3643,424.31488,203.04945
40,702,1.1073699,619.62085,484.13278,135.48807
40,26,1.0584178,106.410545,85.666336,20.744207
40,137,3.3617823,416.39706,353.5199,62.877182
41,93,1.3434652,305.3165,215.25671,90.0598
41,13,2.5371108,129.37625,129.37625,0
41,526,6.123576,68.07043,58.0171,10.053326
41,46,2.5136287,180.20999,157.43329,22.776707
41,70,6.0072293,2968.9907,2856.1426,112.848114
41,32,4.299316,741.8076,741.8076,0
42,19,5.5313487,209.80737,155.56935,54.23801
42,7,1.7383138,411.9247,323.73648,88.18825
42,314,9.514901,610.57916,605.0483,5.5308414
42,615,5.1122217,101.4695,101.4695,0
43,81,1.2589991,44.919525,44.919525,0
43,537,3.912532,1062.138,1001.2794,60.858597
43,831,6.185725,1363.5559,986.58044,376.9754
43,971,8.720757,3925.2505,3925.2505,0
43,406,1.8756222,982.7044,589.8232,392.88126
43,35,4.5115385,75.33235,68.877884,6.454466
43,67,2.4578376,307.9091,253.08966,54.819443
43,34,3.0172338,740.3821,581.6232,158.75888
43,70,5.356361,75.64293,75.01534,0.62758595
43,14,8.0073,435.89105,425.25366,10.637419
43,113,1.3381884,42.32278,37.10507,5.217712
43,74,1.2808506,405.1733,405.1733,0
44,109,4.950123,2123.755,1627.6051,496.14984
44,24,7.877985,1794.1055,986.4726,807.6329
44,87,1.9087503,179.44487,92.00603,87.438835
44,161,1.4493622,528.5903,356.13916,172.45113
44,107,1.9774163,496.86295,496.86295,0
44,103,7.7980595,3578.237,2451.1519,1127.0852
44,173,1.7853248,553.8153,553.8153,0
44,79,1.044281,67.98924,63.94183,4.047411
44,302,1.9974008,338.46338,235.75793,102.70545
44,151,6.161908,3024.3374,3024.3374,0
44,6,1.1769786,49.68099,49.68099,0
44,127,1.353928,174.46764,146.68588,27.781761
44,61,1.8002048,509.29236,473.72766,35.56469
44,94,2.5688007,876.0443,502.69318,373.3511
44,23,5.0063396,6550.5244,5261.8003,1288.724
44,265,1.0503589,54.283257,48.687824,5.595432
45,203,3.1866245,1922.446,1439.846,482.60013
45,159,2.0331807,1200.2025,785.2082,414.99432
45,735,7.4750185,3632.4565,3137.7986,494.6579
45,261,1.0200275,461.14413,286.24298,174.90118
45,991,1.2063115,670.8342,670.8342,0
45,424,6.0139174,677.99457,460.91132,217.08328
46,489,2.1265879,124.609695,110.81611,13.793591
47,202,1.0012989,307.9995,246.28561,61.71389
47,63,1.6551323,40.93038,28.767515,12.162867
47,329,3.3274267,97.242744,57.536232,39.70651
47,57,1.4277862,33.958122,27.281214,6.6769075
48,42,2.49311,55.96793,55.96793,0
48,36,2.9059856,355.19388,355.19388,0
49,54,2.5180302,1721.1665,1175.2338,545.93274
49,20,1.9790248,1333.1222,958.34094,374.78128
49,8,1.6041852,485.94577,485.94577,0
49,710,2.1707444,582.6882,564.6106,18.07758
50,704,3.814747,1228.6517,953.2239,275.42783
50,270,2.8023958,1691.2102,1691.2102,0
50,236,1.0735579,85.238045,79.92814,5.3099017
50,233,3.7332487,284.55844,177.34036,107.21807
50,189,7.4524426,1591.9034,1233.8433,358.06018
50,160,3.060992,1358.4213,1008.8545,349.56677
50,298,1.1471822,75.37802,71.25031,4.1277065
50,199,2.7387824,1140.1991,1140.1991,0
50,107,5.168599,2978.0984,2978.0984,0
50,591,6.668826,4480.245,3291.7205,1188.5244
50,78,5.5415144,147.85344,147.85344,0
50,769,1.2046716,717.63385,486.25214,231.38171
50,174,1.3294967,758.2679,750.30023,7.967658
50,672,1.9914377,926.7267,866.52325,60.203423
50,94,1.3825216,26.54978,26.54978,0
50,779,2.9223754,72.62103,55.53824,17.082792
50,606,2.305347,1012.0316,1007.3596,4.671956
50,178,1.5624458,1813.4703,1156.1472,657.32306
50,735,6.1460814,2986.6648,2986.6648,0
50,33,1.6575196,184.50296,106.93165,77.571304
50,12,1.0858393,306.66068,223.12682,83.53385
50,112,3.7101138,2421.6165,2271.7527,149.86394
50,203,2.844875,1716.2734,1146.0055,570.2679
51,60,6.9792943,137.39214,122.15926,15.232876
51,8,8.088386,1597.4785,1597.4785,0
51,29,4.558424,84.188385,67.065254,17.123133
52,32,1.8667411,152.02155,111.075485,40.946068
53,547,9.225609,1022.1155,956.20447,65.91101
53,110,4.403182,1629.426,1331.9858,297.44022
53,70,2.3248491,237.3794,211.73337,25.646029
53,51,2.0395393,558.0838,555.8476,2.2362096
53,54,4.8370957,1872.2692,1845.3401,26.928993
53,12,5.4021153,937.74976,773.18744,164.5623
54,45,6.150124,4588.027,3646.8752,941.15155
54,229,4.8562665,659.02936,621.9122,37.117176
54,849,1.8902904,512.26013,362.35126,149.90889
54,56,1.7711382,1018.95166,651.98553,366.96616
54,393,5.6775265,234.37267,202.5356,31.837057
54,204,2.1675582,241.18707,241.18707,0
54,78,4.217466,112.52643,76.69831,35.82812
54,784,1.9940251,26.76594,19.391409,7.374532
54,689,4.4212956,388.13083,358.86224,29.268593
54,793,1.8614521,1227.816,1227.816,0
54,158,5.253823,2957.9458,1790.7551,1167.1906
54,36,2.6288524,425.4236,424.5887,0.83489513
54,71,3.6707268,1012.4902,1012.4902,0
54,10,1.7495848,768.76294,471.4122,297.3507
54,94,5.5095396,105.80454,55.44953,50.35501
54,96,2.8933027,1438.5106,1097.7572,340.75345
54,108,5.553492,578.9896,317.10077,261.8889
54,12,1.000331,282.51157,221.34642,61.165165
54,851,2.889688,2308.2695,2253.1853,55.084274
54,17,5.269613,3436.0796,3408.6323,27.447441
54,134,3.9363017,968.0147,960.84436,7.17035
55,798,2.948925,494.4497,345.9569,148.49281
55,547,5.7212286,691.2575,691.2575,0
55,134,3.9885042,4975.9165,4543.8667,432.05005
55,58,1.6690521,273.46606,199.94467,73.5214
55,665,1.5276988,229.6494,221.91362,7.7357855
55,187,2.7204118,343.6344,340.14566,3.4887216
55,530,3.8427818,135.80148,90.28329,45.5182
55,593,2.4984672,52.591908,52.591908,0
55,23,1.085574,265.7526,265.7526,0
55,130,1.8916198,282.48447,282.48447,0
55,21,1.9304929,962.8148,891.9315,70.88328
56,914,4.025718,633.1669,442.82562,190.34123
56,73,1.1070824,63.5223,61.746185,1.7761177
56,67,3.0745347,1359.2522,725.2669,633.98535
56,76,1.0255855,31.913876,31.913876,0
57,71,1.8764603,994.9004,994.9004,0
57,106,1.0014033,385.67908,344.95004,40.729008
57,157,1.6612295,64.87487,64.87487,0
57,124,4.668912,2354.3645,1821.9961,532.3684
57,988,3.1707077,131.49423,85.43331,46.060925
57,98,2.6123257,709.04584,709.04584,0
57,36,1.7897607,1269.7047,1110.8577,158.84714
57,982,4.66156,4397.64,4397.64,0
57,138,1.7932546,546.1481,437.9157,108.23235
57,162,2.7411988,599.13605,599.13605,0
57,42,6.400026,224.87686,153.53926,71.3376
57,419,4.6011457,1991.4508,1466.8644,524.5864
57,116,5.8320203,208.93706,142.39359,66.54348
57,519,6.3935914,242.71144,173.80995,68.901505
58,42,3.3410764,117.39495,81.579185,35.815765
58,829,8.987016,9169.644,7008.9097,2160.7336
58,64,1.7588818,49.188107,43.30554,5.8825693
58,99,4.4374313,3654.2332,3654.2332,0
59,7,1.5499715,784.7297,784.7297,0
60,88,4.880778,129.261,129.261,0
61,28,2.7955458,1209.872,823.11096,386.761
61,15,2.2762408,35.148563,34.491356,0.6572084
61,50,3.037777,1312.338,1312.338,0
61,39,1.0027715,164.80779,164.80779,0
62,175,3.3755567,2597.117,2597.117,0
62,79,5.620135,1009.6762,1009.6762,0
62,632,9.395185,311.64246,243.37598,68.26647
62,729,4.6879563,303.36984,242.31071,61.05913
62,50,5.650779,3066.4192,2174.2415,892.17755
62,163,1.0297012,215.76616,179.97945,35.7867
62,14,1.2163743,460.82574,364.56195,96.263824
62,148,8.3061905,373.31018,373.31018,0
62,76,1.1906734,506.53918,502.09628,4.442917
62,181,2.3375466,338.84885,284.08112,54.767708
62,761,5.392222,102.74881,102.74881,0
62,125,2.5436778,242.6717,242.6717,0
62,158,1.3147955,70.1045,53.077934,17.026564
62,110,1.1785053,419.49234,419.49234,0
62,55,6.985551,3581.2788,3581.2788,0
62,102,1.5219971,814.71826,734.5308,80.18745
62,56,7.3324895,1940.5164,1293.3065,647.2098
63,434,3.1472607,847.25995,582.88416,264.3758
63,11,1.9169393,811.553,744.53064,67.02233
63,485,1.6756376,157.26543,157.26543,0
63,50,3.5332217,506.49734,389.86935,116.62797
64,5,3.42632,546.02734,531.5162,14.51114
64,22,1.5355933,711.37054,638.72437,72.64621
64,4,7.6101675,4323.189,2232.345,2090.8438
64,16,8.784674,594.4349,411.4024,183.0325
64,747,1.4991622,225.91594,159.20068,66.71525
65,473,5.8820148,961.0642,759.1707,201.89346
65,57,1.8761487,585.52344,435.6276,149.89587
65,822,1.9340925,399.54935,290.55737,108.99197
66,43,6.7944818,3613.0837,3613.0837,0
66,22,5.065034,2346.4,1632.9689,713.4312
67,12,5.280211,428.28946,428.28946,0
68,63,9.837269,243.26947,163.76068,79.5088
68,484,6.7007256,230.5681,157.64517,72.922935
68,822,4.4912167,495.93866,350.17657,145.76208
68,855,1.7892952,842.10364,842.10364,0
68,64,1.9840583,210.91164,109.16509,101.746544
68,181,2.1567488,312.64053,214.1376,98.50294
68,162,1.7832412,626.82324,626.82324,0
68,50,1.9440434,1054.9434,1048.7814,6.162099
68,112,2.0274694,796.06494,646.55725,149.50772
68,123,3.7375226,705.9921,511.16397,194.82817
68,189,9.214662,312.20386,289.8534,22.350473
68,411,6.0254893,1853.4146,1787.1006,66.31395
68,197,4.7892113,2947.5764,2794.7961,152.78024
68,57,3.2906666,78.26442,78.26442,0
68,97,4.8703237,5012.7036,4403.4644,609.239
68,24,1.8743448,759.4153,759.4153,0
68,178,1.0523652,467.48907,467.48907,0
69,76,1.3308966,114.21363,87.343994,26.869638
69,86,3.4452734,1641.0597,1168.2922,472.76743
70,542,9.876157,9160.041,9160.041,0
70,644,5.916649,4051.1746,3839.188,211.98665
70,92,3.9136627,539.9515,539.9515,0
70,316,2.6908622,40.434185,35.887684,4.5465
70,764,5.782616,3291.9355,2306.163,985.7723
70,31,8.795011,179.47789,161.06512,18.412762
71,56,4.118654,420.84952,225.76736,195.08215
71,77,5.3830276,662.7527,662.7527,0
72,245,1.4837667,93.164856,93.164856,0
72,211,2.6860454,1891.3099,1891.145,0.16492525
73,10,2.2934997,753.10175,705.7541,47.347706
74,56,1.1862845,524.9533,384.01147,140.94179
74,49,7.1344075,4960.993,4895.3486,65.64435
74,5,1.6926099,290.78333,159.81825,130.96507
74,748,2.745766,1824.9078,1590.7477,234.16025
74,77,3.0993464,1251.5118,943.90045,307.61136
74,58,2.762828,1397.6278,1341.7627,55.8651
74,25,5.0791836,4690.243,4114.204,576.0389
74,94,1.4350108,179.42758,91.20225,88.225334
74,93,4.7689824,494.54135,394.58386,99.95747
74,176,1.1407061,258.28217,258.28217,0
74,229,2.9597058,263.89142,263.89142,0
75,897,2.4502296,1237.2235,871.4433,365.78015
76,2,4.8629713,1107.0316,739.3698,367.66174
76,126,1.6839218,74.39693,74.39693,0
76,134,2.159905,824.2073,824.2073,0
76,19,6.1809707,646.6988,646.6988,0
76,84,6.4283032,3012.3662,3012.3662,0
76,33,2.708669,362.14386,362.14386,0
76,92,3.8058133,830.8564,692.5616,138.2948
76,91,3.1836584,394.05685,391.11832,2.9385371
76,58,1.989955,83.907715,83.907715,0
76,499,1.2232245,57.168316,43.321754,13.846562
76,302,2.71094,459.37396,314.4656,144.90834
76,831,4.0436897,891.37427,757.6533,133.72096
76,17,2.5211153,2059.919,2026.4734,33.4456
76,70,1.0999943,15.5342,12.5903425,2.9438572
76,162,6.719588,1243.496,1243.496,0
76,159,1.4114316,803.12146,559.9508,243.17065
77,5,1.7889638,569.4893,472.20062,97.2887
78,826,1.7210714,33.935684,31.614878,2.320804
79,27,1.5894532,155.89175,112.89185,42.999905
80,17,1.7631248,672.5625,616.46765,56.09481
81,173,1.8046426,1007.3726,700.8254,306.54724
81,971,2.631303,1166.8291,738.55365,428.27542
81,491,1.5590392,337.1459,276.9201,60.2258
81,125,1.6501135,76.675766,49.11213,27.563639
81,859,7.4560432,1565.5603,1154.8383,410.722
81,190,5.792945,115.608475,98.862114,16.746363
81,77,1.0923747,134.49202,134.49202,0
81,982,1.923326,1814.4346,1538.5177,275.91687
81,359,2.7598996,2205.8586,1985.2367,220.62195
81,128,3.7669063,990.21326,990.21326,0
81,355,3.5662792,1043.1323,926.4122,116.72012
81,337,6.659354,949.5548,949.5548,0
81,9,1.4848809,444.86545,443.55264,1.3128039
81,149,2.405687,85.05941,76.6808,8.378608
81,161,5.599202,297.48544,297.48544,0
81,87,1.068945,936.14197,936.14197,0
81,153,1.1905339,82.74819,57.53174,25.216454
82,31,4.866293,675.9831,675.9831,0
82,826,4.5129027,88.98435,63.111374,25.872982
83,260,3.8252149,431.66257,379.99295,51.669605
83,411,1.4074534,391.29346,334.96945,56.323986
83,706,1.8999145,1123.8298,1123.8298,0
83,478,1.0584761,345.80374,294.0058,51.79794
83,21,3.5794883,381.38834,365.46515,15.923193
83,52,2.9969945,242.9836,242.9836,0
83,44,2.2848175,835.38873,835.38873,0
83,6,5.015912,211.72473,211.72473,0
84,486,2.8271296,185.32726,168.08492,17.242338
84,10,1.3652805,314.39246,239.2013,75.19118
84,935,1.1671263,140.81552,140.81552,0
84,11,1.5380086,124.007095,124.007095,0
84,188,2.5133338,704.16003,565.89246,138.26761
84,178,3.900573,1318.8503,1243.2599,75.590385
84,337,4.8253484,688.0446,568.42255,119.622086
84,105,1.8788072,804.9568,804.9568,0
84,114,4.0430217,735.5977,728.33264,7.2650723
84,56,3.9678283,405.43793,405.43793,0
84,491,1.7095143,369.6865,351.71835,17.968124
85,93,1.2177486,96.62928,71.53387,25.095413
85,288,2.8143947,74.82323,69.12943,5.693795
85,320,1.3096848,340.76483,306.39133,34.373486
85,96,1.9587957,26.958166,26.958166,0
85,64,8.595879,4975.8804,3857.2283,1118.6522
85,205,6.9389944,340.0262,271.45706,68.56914
85,872,1.7799519,1750.6498,1335.8002,414.84964
85,116,1.8060821,36.042637,31.406485,4.636152
85,436,1.4137568,486.35513,486.35513,0
85,493,6.807725,252.7299,252.7299,0
85,990,1.629359,1640.6296,1640.6296,0
86,22,3.5266101,934.42194,752.41974,182.00221
86,65,1.9235073,237.24466,183.99649,53.248177
86,53,2.032534,166.92712,133.71315,33.21398
86,46,1.5281005,462.5723,417.99576,44.576527
86,436,5.6202683,1933.4629,1933.4629,0
86,612,6.29055,4458.2383,4458.2383,0
86,88,1.1552558,105.00102,105.00102,0
87,74,1.659245,180.01521,128.32385,51.691364
87,333,7.650611,490.5168,342.82422,147.6926
87,142,8.047153,1639.7617,1318.8484,320.91333
87,931,3.0696414,998.0335,998.0335,0
87,106,7.343492,6139.826,5652.5894,487.2367
87,13,7.4525843,427.99286,427.99286,0
87,194,2.7257125,756.53937,607.1786,149.36076
87,204,1.0573318,204.82216,153.89868,50.923473
87,260,7.1123276,1753.4199,1271.4846,481.93527
87,88,1.0383899,57.714222,44.91672,12.797502
87,163,2.4982233,1866.122,1434.911,431.21103
88,67,1.1950208,506.92825,482.37192,24.556328
88,25,4.4231625,2277.2217,1691.0758,586.14575
88,474,3.519678,194.93532,183.01389,11.9214325
88,644,1.571084,1075.7332,940.51996,135.21323
88,640,5.908511,2360.4941,2360.4941,0
88,20,1.5486583,1043.2162,847.19806,196.01814
88,110,2.7241852,452.5073,438.94302,13.564281
88,79,2.252743,1924.9442,1843.5631,81.381004
88,968,6.2432175,95.81427,82.016525,13.797746
88,70,2.5809662,486.77963,448.1557,38.623913
88,40,4.5143666,678.44226,678.44226,0
88,710,8.517441,2286.3184,2067.476,218.84225
89,66,2.736252,1526.6486,1526.6486,0
89,260,3.7349741,421.47922,421.47922,0
89,569,2.4699497,1531.0394,1531.0394,0
90,8,3.0393283,2283.7424,1730.9252,552.8174
91,13,3.813852,219.02489,191.87871,27.146172
91,102,1.7353449,394.70508,394.70508,0
91,794,3.1165147,2325.6313,2247.3674,78.26395
91,228,1.6307043,459.42548,289.94507,169.4804
91,80,4.357193,1295.7916,1023.98035,271.81125
91,696,7.127279,8032.459,5754.4365,2278.0225
91,24,8.789089,7716.7563,6757.332,959.42456
91,106,2.6687708,2231.3347,1623.8523,607.4825
91,85,6.719979,554.82733,554.82733,0
91,199,6.131389,3697.7969,3101.4922,596.30457
